names,budget_x,revenue,score_scaled,budget_x_scaled,revenue_scaled,year_scaled,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_Unknown,genre_War,genre_Western,lang_ Chinese,lang_ English,lang_ French,lang_ German,lang_ Italian,lang_ Japanese,lang_ Korean,"lang_ Spanish, Castilian",lang_Other,country_ES,country_FR,country_GB,country_HK,country_IT,country_JP,country_KR,country_Other,country_US,status_ Post Production,status_ Released
Haikyuu!! The Movie: The End and the Beginning,110880000.0,870531790.4,1.5833333333333333,0.6722614840989399,1.8122193451378674,0.1111111111111111,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Airheads,23600000.0,5751882.0,-0.3333333333333333,-0.2915194346289753,-0.3903115628224805,-1.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Adaptation.,19000000.0,32801173.0,0.75,-0.3423144876325088,-0.3214190054362413,-0.6111111111111112,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Death Wish,30000000.0,48575965.0,0.3333333333333333,-0.22084805653710246,-0.2812417688825739,-2.111111111111111,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Chasers,5720000.0,1596687.0,-1.0,-0.48895759717314485,-0.4008945392852837,-1.0555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Love Affair: Married Couple's Carpool,12001040.0,38139010.0,-2.0,-0.41959982332155477,-0.30782392666538216,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
It Could Happen to You,20000000.0,37939757.0,0.0,-0.33127208480565373,-0.3083314094210995,-1.0555555555555556,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
5 Headed Shark Attack,102300000.0,876627991.6,-1.9166666666666667,0.577517667844523,1.827745921823706,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Flash Point,8000000.0,6177725.0,0.4166666666666667,-0.4637809187279152,-0.38922697197996897,-0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
Dirty Dancing: Havana Nights,25000000.0,27685016.0,-0.08333333333333333,-0.2760600706713781,-0.3344494815296631,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Last Moment of Clarity,106600000.0,315524815.0,-0.9166666666666666,0.625,0.39865734447368956,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Great Battle,13305000.0,41509280.0,0.6666666666666666,-0.40520097173144876,-0.2992400965242476,0.2777777777777778,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Anthropoid,38274800.0,4600000.0,0.5,-0.1294743816254417,-0.3932453216698815,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Howl,49200000.0,427304425.6,-0.8333333333333334,-0.0088339222614841,0.6833518023754502,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Fantomas,97800000.0,398925842.8,0.25,0.5278268551236749,0.6110736364120931,-2.1666666666666665,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,100654149.0,-0.25,-0.24293286219081273,-0.14860245941634337,0.05555555555555555,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Beyond the Boundary: I'll Be Here – Future,105000000.0,549817752.0,0.9166666666666666,0.6073321554770318,0.995384246020315,0.1111111111111111,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Goodbye World,71800000.0,356681368.0,-0.9166666666666666,0.24072438162544169,0.5034800619849285,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Don't Knock Twice,49200000.0,427304425.6,-0.8333333333333334,-0.0088339222614841,0.6833518023754502,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
"God, Sex and Truth",53340523.8,359866643.6,0.08333333333333333,0.036887409452296786,0.5115927249772408,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Come True,5700000.0,70459.0,-0.3333333333333333,-0.48917844522968196,-0.4047817298986896,0.3888888888888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Office Christmas Party,45000000.0,115097874.0,-0.6666666666666666,-0.055212014134275615,-0.11181535274380407,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
True Grit,35000000.0,252276928.0,0.6666666666666666,-0.16563604240282687,0.2375696218895423,-0.1111111111111111,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Arthur & Merlin: Knights of Camelot,132000000.0,356470658.8,-1.0,0.9054770318021201,0.5029434011292776,0.3888888888888889,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Thirst,5000000.0,13085023.0,0.5,-0.49690812720848054,-0.3716345913202003,-0.2222222222222222,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
The Wages of Fear,185260000.0,791480522.4,1.25,1.493595406360424,1.6108815719169363,-2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Dressmaker,11900000.0,24374909.0,0.4166666666666667,-0.4207155477031802,-0.3428800809288153,0.1111111111111111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Lamp Life,90000000.0,761987823.8,0.6666666666666666,0.4416961130742049,1.5357658348436223,0.3888888888888889,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Never Been Kissed,25000000.0,84565230.0,-0.25,-0.2760600706713781,-0.18957975436614646,-0.7777777777777778,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Mickey's Once Upon a Christmas,69000000.0,560979338.0,0.5,0.20980565371024734,1.0238119857354315,-0.7777777777777778,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Rebound,45000000.0,17492014.0,2.0,-0.055212014134275615,-0.36041030894000264,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
The Anthrax Attacks: In the Shadow of 9/11,111600000.0,767228967.6,0.3333333333333333,0.6802120141342756,1.54911464313627,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Deseo,75500000.0,509726081.0,0.16666666666666666,0.28158127208480566,0.8932737047466928,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
A Gruta,87000000.0,476680473.8,-0.16666666666666666,0.4085689045936396,0.8091089704329868,0.3888888888888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
Pizza Dare 1,78200000.0,360564423.2,0.25,0.3113957597173145,0.5133699183660044,0.3888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Brooklyn,11000000.0,62076141.0,0.6666666666666666,-0.43065371024734983,-0.2468578122086511,0.1111111111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Secret Life of Bees,11000000.0,39994347.0,0.8333333333333334,-0.43065371024734983,-0.30309851960227974,-0.2222222222222222,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
What's Your Number?,20000000.0,30163785.0,0.0,-0.33127208480565373,-0.32813623895410976,-0.1111111111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Last Film Show,2000000.0,69897819.6,0.6666666666666666,-0.5300353356890459,-0.22693657132262499,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Dream Horse,20000000.0,6435260.0,0.5,-0.33127208480565373,-0.38857104925110836,0.4444444444444444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Man Who Shot Liberty Valance,3200000.0,8000000.0,1.0833333333333333,-0.5167844522968198,-0.3845857714024378,-2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Vicky Cristina Barcelona,16000000.0,104504817.0,0.25,-0.3754416961130742,-0.1387950908548031,-0.2777777777777778,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Operation Overlord,107200000.0,402125768.6,-0.25,0.6316254416961131,0.6192236123877373,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Doraemon: Nobita and the Spiral City,93000000.0,345008293.2,0.6666666666666666,0.4748233215547703,0.4737495978654488,-0.8888888888888888,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
"I Love You, Man",40000000.0,92302502.0,0.0,-0.11042402826855123,-0.1698734908905921,-0.2222222222222222,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Zombie Shark,101800000.0,858637629.0,-2.0,0.5719964664310954,1.781925789687165,0.1111111111111111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Monstrum,85051500.0,5577666.0,0.16666666666666666,0.38705278268551235,-0.3907552781781843,0.2777777777777778,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
St. Agatha,5460000.0,1468454.0,-0.75,-0.4918286219081272,-0.4012211393174734,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Sharknado,1000000.0,1240261.6,-2.0,-0.541077738515901,-0.4018023285993701,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fantomas vs. Scotland Yard,108200000.0,389368281.6,0.16666666666666666,0.6426678445229682,0.5867312300457491,-2.1666666666666665,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
The Vanished,150600000.0,511519016.8,-0.4166666666666667,1.1108657243816253,0.8978401805368103,0.3888888888888889,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Starship Troopers: Traitor of Mars,112000000.0,558251841.6,-0.4166666666666667,0.6846289752650176,1.016865252741293,0.2222222222222222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Flintstones in Viva Rock Vegas,58000000.0,59431365.0,-1.4166666666666667,0.08833922261484099,-0.2535938624198655,-0.7222222222222222,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
A Perfect Getaway,14000000.0,22815460.0,-0.16666666666666666,-0.39752650176678445,-0.34685188298911374,-0.2222222222222222,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Powerpuff Girls Movie,10000000.0,11411644.0,0.08333333333333333,-0.4416961130742049,-0.37589656472225463,-0.6111111111111112,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Camp Cool Kids,1000000.0,5199.0,-0.75,-0.541077738515901,-0.4049479423252935,0.2222222222222222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
A Very Harold & Kumar Christmas,19000000.0,36192775.0,-0.4166666666666667,-0.3423144876325088,-0.31278084425795816,-0.05555555555555555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1987: When the Day Comes,12308000.0,49380115.0,1.3333333333333333,-0.4162102473498233,-0.279193657897996,0.2222222222222222,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Tequila Sunrise,23000000.0,105900000.0,-0.3333333333333333,-0.29814487632508835,-0.1352416622310434,-1.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Heartbreakers,38000000.0,57753825.0,-0.3333333333333333,-0.13250883392226148,-0.2578664335832912,-0.6666666666666666,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Halloweentown High,92940000.0,488676116.0,0.0,0.474160777385159,0.8396609900274483,-0.5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Mississippi Burning,15000000.0,34604000.0,1.0,-0.38648409893992935,-0.31682733748623987,-1.3888888888888888,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Apostle,109600000.0,509088123.0,-0.3333333333333333,0.6581272084805654,0.8916488725791875,0.2777777777777778,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Elizabeth: The Golden Age,55000000.0,74870866.0,0.16666666666666666,0.055212014134275615,-0.214270587415822,-0.3333333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Sorry to Bother You,3200000.0,18285560.0,0.25,-0.5167844522968198,-0.35838920556455295,0.2777777777777778,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Young Guns II,20000000.0,59000000.0,0.0,-0.33127208480565373,-0.2546925173907819,-1.2777777777777777,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Enforcer,9000000.0,46236000.0,0.25,-0.45273851590106007,-0.28720148786538535,-2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Killers of the Flower Moon,200000000.0,1240261.6,-2.0,1.6563604240282686,-0.4018023285993701,0.5555555555555556,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
